"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"13020","berlin","2020-13-10",30580958,"Parkviertel",52.56009,13.33217,"Private room in apartment","Private room",4,1,2,"$20.00",1,1125,18,20,240
"13021","berlin","2020-13-10",30581081,"Schöneberg-Nord",52.49329,13.36153,"Room in hostel","Hotel room",2,1,2,"$102.00",1,90,0,86.3333333333333,2590
"13022","berlin","2020-13-10",30582767,"Schöneberg-Nord",52.49322,13.36169,"Room in hostel","Hotel room",1,1,1,"$92.00",1,90,0,75.3333333333333,2260
"13023","berlin","2020-13-10",30582921,"Schöneberg-Nord",52.49258,13.36152,"Room in hostel","Hotel room",3,1,3,"$132.00",1,90,0,116.333333333333,3490
"13024","berlin","2020-13-10",30583063,"Schöneberg-Nord",52.4927,13.35977,"Room in hostel","Hotel room",4,1,4,"$162.00",1,90,0,144.333333333333,4330
"13025","berlin","2020-13-10",30583163,"Schöneberg-Nord",52.49267,13.36118,"Room in hostel","Hotel room",2,1,2,"$128.00",1,90,0,112.333333333333,3370
"13026","berlin","2020-13-10",30583259,"Schöneberg-Nord",52.49393,13.36139,"Room in hostel","Hotel room",3,1,3,"$158.00",1,90,0,144.333333333333,4330
"13027","berlin","2020-13-10",30583407,"Schöneberg-Nord",52.49302,13.36031,"Room in hostel","Hotel room",4,1,4,"$188.00",1,90,0,174.333333333333,5230
"13028","berlin","2020-13-10",30583478,"Schöneberg-Nord",52.49383,13.35976,"Room in hostel","Hotel room",2,1,2,"$121.00",1,90,0,121,3630
"13029","berlin","2020-13-10",30584821,"Tempelhofer Vorstadt",52.49003,13.38678,"Private room in apartment","Private room",2,NA,1,"$32.00",3,15,0,32,960
"13030","berlin","2020-13-10",30586271,"Wedding Zentrum",52.54826,13.35839,"Entire apartment","Entire home/apt",2,1,1,"$45.00",3,1125,0,45.1,1353
"13031","berlin","2020-13-10",30586788,"Prenzlauer Berg Südwest",52.52982,13.41071,"Entire loft","Entire home/apt",5,2,2,"$100.00",2,31,18,100,1200
"13032","berlin","2020-13-10",30587516,"Wedding Zentrum",52.54632,13.35941,"Private room in apartment","Private room",1,1,1,"$29.00",3,20,0,29,870
"13033","berlin","2020-13-10",30587593,"Prenzlauer Berg Südwest",52.53186,13.40998,"Entire apartment","Entire home/apt",4,1,2,"$153.00",2,1125,28,155,310
"13034","berlin","2020-13-10",30587940,"Frankfurter Allee Süd FK",52.51323,13.45684,"Private room in apartment","Private room",2,1,1,"$40.00",2,30,0,40,1200
"13035","berlin","2020-13-10",30590259,"Fennpfuhl",52.52817,13.46275,"Private room in apartment","Private room",2,1,1,"$35.00",2,1125,0,35,1050
"13036","berlin","2020-13-10",30594133,"Prenzlauer Berg Süd",52.53131,13.42438,"Entire apartment","Entire home/apt",2,1,1,"$60.00",4,92,18,64,768
"13037","berlin","2020-13-10",30596828,"Tempelhofer Vorstadt",52.49124,13.37986,"Private room in apartment","Private room",2,1,1,"$25.00",4,1125,0,25,750
"13038","berlin","2020-13-10",30605928,"Tempelhof",52.46715,13.37042,"Entire apartment","Entire home/apt",4,1,1,"$30.00",1,1125,0,30,900
"13039","berlin","2020-13-10",30609771,"Zehlendorf  Südwest",52.40519,13.14086,"Room in bed and breakfast","Hotel room",6,4,1,"$40.00",1,1125,11,29,551
"13040","berlin","2020-13-10",30628724,"Zehlendorf  Südwest",52.39625,13.1508,"Private room in cottage","Private room",2,2,2,"$57.00",2,30,0,55.3666666666667,1661
"13041","berlin","2020-13-10",30636676,"Helmholtzplatz",52.54207,13.41678,"Private room in apartment","Private room",3,2,2,"$70.00",6,20,0,70,2100
"13042","berlin","2020-13-10",30644699,"Tiergarten Süd",52.50466,13.3742,"Entire apartment","Entire home/apt",2,1,1,"$75.00",91,1125,29,75,75
"13043","berlin","2020-13-10",30650757,"Rixdorf",52.47396,13.45339,"Entire apartment","Entire home/apt",8,2,7,"$52.43",1,1125,19,61,671
"13044","berlin","2020-13-10",30655102,"Prenzlauer Berg Nord",52.55297,13.41899,"Private room in apartment","Private room",2,1,1,"$30.00",4,1125,0,30,900
"13045","berlin","2020-13-10",30660100,"Prenzlauer Berg Nord",52.54407,13.4381,"Entire apartment","Entire home/apt",4,1,2,"$42.00",2,8,24,44,264
"13046","berlin","2020-13-10",30673990,"Tempelhof",52.46667,13.38157,"Entire apartment","Entire home/apt",2,1,1,"$120.00",6,13,27,120,360
"13047","berlin","2020-13-10",30674110,"Prenzlauer Berg Nordwest",52.54819,13.41237,"Entire apartment","Entire home/apt",2,NA,1,"$45.00",3,1125,0,45.9,1377
"13048","berlin","2020-13-10",30681281,"Reuterstraße",52.48773,13.43396,"Entire apartment","Entire home/apt",2,1,1,"$100.00",3,1125,17,100,1300
"13049","berlin","2020-13-10",30683708,"Prenzlauer Berg Südwest",52.53649,13.4172,"Entire apartment","Entire home/apt",2,1,2,"$97.00",2,1125,9,97,2037
"13050","berlin","2020-13-10",30685422,"Moabit West",52.52691,13.33062,"Private room in apartment","Private room",2,1,1,"$30.00",5,1125,24,30,180
"13051","berlin","2020-13-10",30686711,"Friedenau",52.46738,13.32098,"Entire apartment","Entire home/apt",1,NA,1,"$18.00",30,32,0,18.0333333333333,541
"13052","berlin","2020-13-10",30686830,"Buckow",52.41904,13.4454,"Entire apartment","Entire home/apt",1,NA,1,"$20.00",1,7,0,20,600
"13053","berlin","2020-13-10",30686864,"Prenzlauer Berg Süd",52.54244,13.42602,"Entire apartment","Entire home/apt",7,2,4,"$120.00",6,1125,0,120,3600
"13054","berlin","2020-13-10",30689454,"südliche Luisenstadt",52.49663,13.43228,"Entire apartment","Entire home/apt",2,1,1,"$50.00",3,31,7,50,1150
"13055","berlin","2020-13-10",30693035,"Schillerpromenade",52.47757,13.42493,"Entire apartment","Entire home/apt",2,NA,1,"$40.00",1,14,3,40.1481481481481,1084
"13056","berlin","2020-13-10",30695440,"Fennpfuhl",52.52389,13.47727,"Private room in apartment","Private room",1,1,1,"$13.00",4,1125,0,13,390
"13057","berlin","2020-13-10",30698607,"südliche Luisenstadt",52.49825,13.44663,"Entire apartment","Entire home/apt",5,2,3,"$190.00",4,1125,0,190,5700
"13058","berlin","2020-13-10",30700382,"Moabit West",52.52991,13.32682,"Private room in apartment","Private room",1,1,1,"$20.00",3,60,0,20,600
"13059","berlin","2020-13-10",30701106,"Schöneberg-Süd",52.48666,13.34408,"Private room in apartment","Private room",1,1,1,"$39.00",2,360,29,39,39
"13060","berlin","2020-13-10",30702736,"Brunnenstr. Nord",52.541,13.37138,"Entire apartment","Entire home/apt",2,1,1,"$40.00",6,7,0,40.2333333333333,1207
"13061","berlin","2020-13-10",30706477,"Alt  Treptow",52.48972,13.4468,"Entire apartment","Entire home/apt",3,1,2,"$79.00",4,10,0,79,2370
"13062","berlin","2020-13-10",30707890,"Karl-Marx-Allee-Süd",52.51292,13.44981,"Entire apartment","Entire home/apt",2,NA,1,"$90.00",5,20,0,90,2700
"13063","berlin","2020-13-10",30708075,"Karl-Marx-Allee-Süd",52.51558,13.44336,"Entire apartment","Entire home/apt",2,1,1,"$55.00",4,1125,0,55,1650
"13064","berlin","2020-13-10",30708813,"Prenzlauer Berg Süd",52.53967,13.43077,"Entire apartment","Entire home/apt",2,1,1,"$45.00",30,43,0,45,1350
"13065","berlin","2020-13-10",30709398,"Rixdorf",52.48021,13.44802,"Entire apartment","Entire home/apt",4,2,2,"$79.00",2,1125,0,79,2370
"13066","berlin","2020-13-10",30711405,"Schöneberg-Süd",52.4883,13.33864,"Entire apartment","Entire home/apt",4,1,2,"$68.00",1,1125,7,81.0434782608696,1864
"13067","berlin","2020-13-10",30713246,"Volkspark Wilmersdorf",52.48615,13.32286,"Private room in apartment","Private room",1,1,1,"$25.00",10,1125,0,25,750
"13068","berlin","2020-13-10",30722475,"Reuterstraße",52.48631,13.43029,"Private room in apartment","Private room",2,1,1,"$65.00",4,1125,27,65,195
"13069","berlin","2020-13-10",30724241,"Reuterstraße",52.48377,13.43851,"Private room in apartment","Private room",3,2,2,"$60.00",2,1125,0,60,1800
"13070","berlin","2020-13-10",30724319,"Rixdorf",52.47753,13.4458,"Entire apartment","Entire home/apt",4,2,2,"$63.00",5,1125,0,62.6666666666667,1880
"13071","berlin","2020-13-10",30724424,"Wedding Zentrum",52.55392,13.37546,"Private room in apartment","Private room",1,1,1,"$12.00",5,1125,0,12,360
"13072","berlin","2020-13-10",30724773,"Rixdorf",52.47708,13.44607,"Entire apartment","Entire home/apt",4,1,2,"$75.00",2,1125,30,NA,0
"13073","berlin","2020-13-10",30724832,"Schöneberg-Süd",52.49094,13.34502,"Private room in apartment","Private room",2,NA,1,"$20.00",4,30,15,20,300
"13074","berlin","2020-13-10",30724965,"nördliche Luisenstadt",52.50046,13.41713,"Private room in apartment","Private room",1,1,1,"$20.00",2,14,0,20.0666666666667,602
"13075","berlin","2020-13-10",30728710,"Prenzlauer Berg Nordwest",52.54668,13.40985,"Private room in apartment","Private room",2,1,1,"$30.00",1,1125,0,30,900
"13076","berlin","2020-13-10",30728734,"Moabit West",52.52728,13.32952,"Entire apartment","Entire home/apt",5,2,5,"$70.00",3,1125,17,70,910
"13077","berlin","2020-13-10",30729989,"Schillerpromenade",52.47525,13.42068,"Entire apartment","Entire home/apt",3,1,1,"$50.00",4,50,0,50,1500
"13078","berlin","2020-13-10",30730985,"Brunnenstr. Süd",52.53115,13.38871,"Entire apartment","Entire home/apt",2,1,1,"$71.00",2,1125,0,66.2,1986
"13079","berlin","2020-13-10",30731064,"Neuköllner Mitte/Zentrum",52.46921,13.43449,"Entire apartment","Entire home/apt",4,2,1,"$149.00",2,8,28,140,280
"13080","berlin","2020-13-10",30733264,"Frankfurter Allee Süd FK",52.50871,13.45972,"Private room in apartment","Private room",2,NA,1,"$50.00",1,5,0,50,1500
"13081","berlin","2020-13-10",30734395,"Schillerpromenade",52.48144,13.42187,"Entire apartment","Entire home/apt",2,NA,1,"$65.00",2,1125,20,65,650
"13082","berlin","2020-13-10",30735832,"Grunewald",52.48572,13.29623,"Private room in apartment","Private room",1,1,1,"$27.00",6,120,5,27,675
"13083","berlin","2020-13-10",30735848,"Tempelhofer Vorstadt",52.49419,13.39754,"Private room in apartment","Private room",2,1,1,"$34.00",3,1125,0,34,1020
"13084","berlin","2020-13-10",30736502,"Reuterstraße",52.48287,13.43526,"Private room in apartment","Private room",2,1,1,"$30.00",2,7,0,30.1333333333333,904
"13085","berlin","2020-13-10",30750273,"Tempelhofer Vorstadt",52.48939,13.41227,"Private room in apartment","Private room",2,1,1,"$36.00",1,1125,0,36.3333333333333,1090
"13086","berlin","2020-13-10",30754001,"Alt  Treptow",52.48865,13.45429,"Entire apartment","Entire home/apt",2,1,1,"$40.00",5,25,0,40,1200
"13087","berlin","2020-13-10",30758778,"Karl-Marx-Allee-Süd",52.51056,13.44493,"Private room in hostel","Private room",2,1,1,"$45.00",1,14,29,118,118
"13088","berlin","2020-13-10",30758793,"Karl-Marx-Allee-Süd",52.50917,13.44516,"Shared room in hostel","Shared room",4,1,4,"$18.00",1,14,30,NA,0
"13089","berlin","2020-13-10",30758989,"Karl-Marx-Allee-Süd",52.50941,13.44578,"Shared room in hostel","Shared room",3,1,3,"$18.00",1,14,30,NA,0
"13090","berlin","2020-13-10",30759237,"Karl-Marx-Allee-Süd",52.50881,13.44571,"Shared room in hostel","Shared room",6,1,6,"$14.00",1,14,26,14,56
"13091","berlin","2020-13-10",30762579,"Brunnenstr. Nord",52.54432,13.36676,"Entire loft","Entire home/apt",3,2,2,"$130.00",3,1125,0,130,3900
"13092","berlin","2020-13-10",30762822,"Rixdorf",52.47507,13.44893,"Private room in apartment","Private room",2,1,1,"$44.00",2,1125,0,48.6666666666667,1460
"13093","berlin","2020-13-10",30768381,"Zehlendorf  Nord",52.46985,13.28812,"Private room in apartment","Private room",2,1,2,"$38.00",1,1125,0,37.6666666666667,1130
"13094","berlin","2020-13-10",30768678,"Frankfurter Allee Süd FK",52.51196,13.45647,"Private room in apartment","Private room",4,1,2,"$49.00",2,3,30,NA,0
"13095","berlin","2020-13-10",30769380,"Rixdorf",52.47199,13.44445,"Private room in apartment","Private room",2,1,1,"$20.00",2,1125,0,20,600
"13096","berlin","2020-13-10",30779612,"nördliche Luisenstadt",52.50093,13.42009,"Private room in apartment","Private room",4,2,3,"$100.00",2,1125,0,100,3000
"13097","berlin","2020-13-10",30781842,"Schillerpromenade",52.46553,13.42236,"Private room in apartment","Private room",1,1,1,"$26.00",1,7,0,23.4,702
"13098","berlin","2020-13-10",30782073,"Neu Lichtenberg",52.50338,13.4943,"Entire apartment","Entire home/apt",4,1,1,"$52.00",2,7,3,50.1111111111111,1353
"13099","berlin","2020-13-10",30783677,"Prenzlauer Berg Süd",52.53222,13.43531,"Entire apartment","Entire home/apt",2,1,1,"$45.00",60,1125,0,45,1350
"13100","berlin","2020-13-10",30786798,"Brunnenstr. Süd",52.53246,13.38923,"Entire apartment","Entire home/apt",2,1,2,"$26.00",12,1125,10,35,700
"13101","berlin","2020-13-10",30788623,"Wedding Zentrum",52.55066,13.36569,"Private room in apartment","Private room",1,1,2,"$30.00",7,50,0,30,900
"13102","berlin","2020-13-10",30788908,"Neu Lichtenberg",52.50665,13.49271,"Private room in apartment","Private room",2,1,1,"$30.00",2,6,0,30,900
"13103","berlin","2020-13-10",30789309,"Moabit Ost",52.52031,13.35295,"Entire apartment","Entire home/apt",6,1,3,"$194.29",2,1125,0,194,5820
"13104","berlin","2020-13-10",30805747,"Friedenau",52.46343,13.34474,"Private room in apartment","Private room",2,1,1,"$27.00",3,15,0,27,810
"13105","berlin","2020-13-10",30806074,"Frankfurter Allee Süd FK",52.50999,13.45858,"Entire apartment","Entire home/apt",2,1,1,"$80.00",7,1125,0,80,2400
"13106","berlin","2020-13-10",30806279,"Reuterstraße",52.49185,13.42736,"Private room in condominium","Private room",4,1,2,"$40.00",1,1125,29,40,40
"13107","berlin","2020-13-10",30806651,"Rixdorf",52.47793,13.44691,"Private room in apartment","Private room",4,1,5,"$59.00",2,1125,30,NA,0
"13108","berlin","2020-13-10",30809176,"Schillerpromenade",52.48826,13.40835,"Private room in apartment","Private room",3,1,2,"$100.00",3,1125,30,NA,0
"13109","berlin","2020-13-10",30809560,"Frankfurter Allee Süd FK",52.50239,13.4526,"Entire apartment","Entire home/apt",4,2,2,"$126.65",3,20,23,149,1043
"13110","berlin","2020-13-10",30809840,"Brunsbütteler Damm",52.52774,13.15827,"Private room in house","Private room",2,1,1,"$29.00",2,5,0,29,870
"13111","berlin","2020-13-10",30809892,"Rixdorf",52.47278,13.45041,"Private room in apartment","Private room",2,1,1,"$40.00",1,15,0,40,1200
"13112","berlin","2020-13-10",30810176,"Rixdorf",52.47402,13.44673,"Entire apartment","Entire home/apt",2,1,0,"$35.00",3,1125,0,35,1050
"13113","berlin","2020-13-10",30811540,"Westend",52.52019,13.26573,"Entire apartment","Entire home/apt",4,NA,2,"$89.00",2,30,28,89,178
"13114","berlin","2020-13-10",30812934,"Baumschulenweg",52.46951,13.48038,"Private room in apartment","Private room",1,1,1,"$18.00",3,14,0,17.6,528
"13115","berlin","2020-13-10",30813217,"Prenzlauer Berg Südwest",52.53818,13.41924,"Entire apartment","Entire home/apt",5,2,2,"$99.00",1,1125,20,99,990
"13116","berlin","2020-13-10",30814000,"Alt-Lichtenberg",52.53487,13.50618,"Entire apartment","Entire home/apt",5,2,2,"$80.00",1,1125,0,80,2400
"13117","berlin","2020-13-10",30818789,"Karl-Marx-Allee-Süd",52.50468,13.44693,"Private room in apartment","Private room",3,1,2,"$45.00",1,365,0,45,1350
"13118","berlin","2020-13-10",30829106,"Frankfurter Allee Süd FK",52.49817,13.46239,"Entire apartment","Entire home/apt",3,1,2,"$45.00",5,14,3,45,1215
"13119","berlin","2020-13-10",30834172,"Tempelhofer Vorstadt",52.48759,13.38571,"Private room in apartment","Private room",2,1,1,"$56.00",7,1125,0,56,1680
"13120","berlin","2020-13-10",30840544,"Karlshorst",52.47957,13.52505,"Room in serviced apartment","Hotel room",2,1,1,"$104.00",7,28,28,107,214
"13121","berlin","2020-13-10",30843636,"nördliche Luisenstadt",52.50356,13.43143,"Entire apartment","Entire home/apt",2,1,1,"$80.00",4,100,0,80,2400
"13122","berlin","2020-13-10",30846121,"Karlshorst",52.48031,13.52494,"Room in serviced apartment","Hotel room",1,NA,1,"$60.00",7,28,28,62,124
"13123","berlin","2020-13-10",30849280,"Karlshorst",52.48111,13.52446,"Room in serviced apartment","Hotel room",2,NA,2,"$68.00",7,28,28,70,140
"13124","berlin","2020-13-10",30849386,"Karlshorst",52.48172,13.52524,"Room in serviced apartment","Hotel room",2,NA,1,"$92.00",7,28,24,94,564
"13125","berlin","2020-13-10",30851223,"Fennpfuhl",52.52811,13.46416,"Entire apartment","Entire home/apt",2,1,1,"$50.00",2,60,0,50,1500
"13126","berlin","2020-13-10",30851490,"Buckow",52.41965,13.42374,"Entire apartment","Entire home/apt",2,1,1,"$55.00",1,365,30,NA,0
"13127","berlin","2020-13-10",30875394,"Reuterstraße",52.48842,13.44183,"Entire apartment","Entire home/apt",2,1,1,"$78.00",2,7,29,78,78
"13128","berlin","2020-13-10",30877438,"Wedding Zentrum",52.54187,13.35051,"Entire apartment","Entire home/apt",2,1,1,"$70.00",4,10,0,70,2100
"13129","berlin","2020-13-10",30878039,"Frankfurter Allee Süd FK",52.51136,13.45886,"Entire apartment","Entire home/apt",2,1,1,"$80.00",1,1082,1,90.3448275862069,2620
"13130","berlin","2020-13-10",30881310,"Prenzlauer Berg Ost",52.52917,13.45395,"Room in serviced apartment","Hotel room",1,NA,1,"$62.00",7,28,27,276,828
"13131","berlin","2020-13-10",30882739,"Brunnenstr. Süd",52.53124,13.39298,"Entire apartment","Entire home/apt",2,NA,1,"$40.00",5,14,10,40,800
"13132","berlin","2020-13-10",30883941,"Regierungsviertel",52.51058,13.39059,"Private room in apartment","Private room",2,1,2,"$89.00",4,30,30,NA,0
"13133","berlin","2020-13-10",30885498,"Volkspark Wilmersdorf",52.49115,13.33633,"Private room in apartment","Private room",2,1,1,"$23.00",21,60,0,23,690
"13134","berlin","2020-13-10",30893324,"Baumschulenweg",52.46827,13.48989,"Entire apartment","Entire home/apt",3,1,2,"$60.00",2,1125,0,60.1666666666667,1805
"13135","berlin","2020-13-10",30896975,"Karl-Marx-Allee-Süd",52.51544,13.44976,"Entire loft","Entire home/apt",3,1,1,"$135.00",2,1125,3,135,3645
"13136","berlin","2020-13-10",30898868,"Ost 2",52.5754,13.35659,"Private room in apartment","Private room",4,1,2,"$40.00",2,1125,0,40,1200
"13137","berlin","2020-13-10",30899370,"Rixdorf",52.48083,13.44353,"Private room in apartment","Private room",2,1,1,"$30.00",2,31,0,30,900
"13138","berlin","2020-13-10",30900243,"Falkenhagener Feld",52.54872,13.18989,"Private room in apartment","Private room",1,1,1,"$18.00",2,30,11,18,342
"13139","berlin","2020-13-10",30900400,"Tempelhofer Vorstadt",52.49057,13.39592,"Entire apartment","Entire home/apt",2,NA,1,"$39.00",2,1125,0,39.1333333333333,1174
"13140","berlin","2020-13-10",30901306,"Tiergarten Süd",52.50521,13.34492,"Entire apartment","Entire home/apt",2,NA,1,"$90.00",2,30,0,90,2700
"13141","berlin","2020-13-10",30902572,"Neue Kantstraße",52.5046,13.29883,"Entire apartment","Entire home/apt",2,1,1,"$120.00",120,180,23,120,840
"13142","berlin","2020-13-10",30903259,"Barstraße",52.48772,13.32206,"Private room in apartment","Private room",1,1,1,"$85.00",2,1125,30,NA,0
"13143","berlin","2020-13-10",30906927,"Karl-Marx-Allee-Süd",52.51601,13.44472,"Entire apartment","Entire home/apt",2,1,2,"$40.00",6,30,0,40,1200
"13144","berlin","2020-13-10",30908112,"Frankfurter Allee Süd",52.50766,13.48116,"Private room in apartment","Private room",1,1,1,"$22.00",4,1125,0,22,660
"13145","berlin","2020-13-10",30917638,"Karl-Marx-Allee-Süd",52.51651,13.42626,"Private room in hostel","Private room",4,1,0,"$60.00",1,14,30,NA,0
"13146","berlin","2020-13-10",30917918,"Müggelheim",52.41484,13.64754,"Entire house","Entire home/apt",5,2,4,"$94.00",4,1125,1,94,2726
"13147","berlin","2020-13-10",30918263,"Otto-Suhr-Allee",52.50891,13.32765,"Room in serviced apartment","Hotel room",2,1,1,"$111.00",7,28,7,111,2553
"13148","berlin","2020-13-10",30919684,"Prenzlauer Berg Südwest",52.53635,13.42139,"Private room in apartment","Private room",2,1,1,"$27.00",1,10,28,27,54
